t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
1527.00,180.000,180.000,180.000,180.000,178.531,189.624,175.667,145.743,181.017,186.827,176.610,152.417,192.442,183.793,203.170,372.387,0.0990,0.0000,0.2026,0.9500,0.00,0.00,0.00,0.00
1528.00,180.000,180.000,180.000,180.000,178.547,189.605,175.674,145.787,181.012,186.813,176.621,152.458,192.290,183.782,203.166,372.420,0.0990,0.0000,0.2027,0.9500,0.00,0.00,0.00,0.00
1529.00,180.000,180.000,180.000,180.000,178.564,189.587,175.680,145.832,181.007,186.798,176.632,152.500,192.055,183.770,203.163,372.454,0.0924,0.0000,0.2027,0.9500,0.00,0.00,0.00,0.00
1530.00,180.000,180.000,180.000,180.000,178.580,189.568,175.686,145.876,181.002,186.784,176.643,152.541,191.843,183.759,203.161,372.487,0.0924,0.0000,0.2028,0.9500,0.00,0.00,0.00,0.00
1531.00,180.000,180.000,180.000,180.000,178.596,189.550,175.693,145.920,180.996,186.769,176.654,152.582,191.651,183.748,203.160,372.521,0.0924,0.0000,0.2029,0.9500,0.00,0.00,0.00,0.00
1532.00,180.000,180.000,180.000,180.000,178.612,189.531,175.699,145.965,180.990,186.755,176.665,152.624,191.477,183.737,203.160,372.554,0.0924,0.0000,0.2030,0.9500,0.00,0.00,0.00,0.00
1533.00,180.000,180.000,180.000,180.000,178.628,189.513,175.706,146.009,180.983,186.741,176.676,152.665,191.319,183.726,203.161,372.588,0.0924,0.0000,0.2030,0.9500,0.00,0.00,0.00,0.00
1534.00,180.000,180.000,180.000,180.000,178.643,189.494,175.712,146.053,180.977,186.726,176.687,152.706,191.175,183.715,203.163,372.621,0.0924,0.0000,0.2031,0.9500,0.00,0.00,0.00,0.00
1535.00,180.000,180.000,180.000,180.000,178.659,189.476,175.718,146.098,180.970,186.712,176.698,152.747,190.980,183.704,203.165,372.654,0.0858,0.0000,0.2032,0.9500,0.00,0.00,0.00,0.00
1536.00,180.000,180.000,180.000,180.000,178.674,189.457,175.725,146.142,180.962,186.698,176.709,152.788,190.740,183.693,203.168,372.688,0.0858,0.0000,0.2033,0.9500,0.00,0.00,0.00,0.00
