timestamp_ms,rss_bytes,process_cpu_time_s,minor_faults,major_faults,jitter_min_ns,jitter_avg_ns,jitter_max_ns,rt_loop_cpu_time_s,rx_bytes_per_s,tx_bytes_per_s,rt_nr_switches,rt_nr_voluntary_switches,rt_nr_involuntary_switches
1769774493373,22835200,338.440000,1646,0,331,841,45265 ,,105776.268,113961.610,1343553,256148,1087405
1769774494414,22835200,340.530000,1646,0,341,790,5181 ,,105897.871,115542.238,1351853,257713,1094140
1769774495456,22863872,342.620000,1653,0,331,2094,842619 ,,105497.817,113476.063,1360065,259270,1100795
1769774496499,22863872,344.700000,1653,0,351,1630,889045 ,,105780.377,113806.193,1368305,260824,1107481
1769774497541,22835200,346.790000,1653,0,361,3017,1152208 ,,105440.886,113660.249,1376475,262367,1114108
1769774498583,22835200,348.880000,1653,0,351,774,4589 ,,105743.021,115387.591,1384796,263910,1120886
1769774499625,22835200,350.970000,1653,0,341,769,6152 ,,105977.799,113812.786,1393058,265462,1127596
1769774500670,22835200,353.050000,1653,0,341,776,5170 ,,105761.800,113855.209,1401407,267028,1134379
1769774501710,22835200,355.150000,1653,0,341,758,8166 ,,1221536.182,137941.535,1409559,268574,1140985
1769774502752,22867968,357.220000,1661,0,341,779,5321 ,,106381.118,113586.481,1417787,270113,1147674
1769774503794,22867968,359.310000,1661,0,331,941,188514 ,,106220.907,113869.826,1426078,271671,1154407
1769774504836,22835200,361.400000,1661,0,331,3039,792294 ,,105495.481,113525.834,1434341,273226,1161115
1769774505877,22835200,363.490000,1661,0,341,754,5120 ,,105747.258,115531.306,1442486,274772,1167714
1769774506918,22835200,365.570000,1661,0,351,921,190818 ,,105852.608,113947.513,1450665,276316,1174349
1769774507962,22835200,367.660000,1661,0,351,942,141295 ,,105889.105,113627.744,1458925,277869,1181056
1769774509003,22835200,369.750000,1661,0,362,5693,1362552 ,,105208.573,115277.952,1467109,279409,1187700
1769774510050,22863872,371.820000,1668,0,362,2950,1165944 ,,105541.744,113257.231,1475412,280978,1194434
1769774511094,22863872,373.910000,1668,0,361,4473,1869110 ,,105606.170,113576.737,1483802,282535,1201267
1769774512135,22835200,376.000000,1668,0,371,783,13175 ,,105680.498,113796.022,1492025,284082,1207943
1769774513176,22835200,378.090000,1668,0,361,755,4910 ,,105622.637,115425.706,1500227,285630,1214597
1769774514218,22835200,380.170000,1668,0,351,773,4318 ,,105900.443,113974.474,1508533,287187,1221346
1769774515261,22835200,382.260000,1668,0,361,8198,2723449 ,,104957.179,112985.054,1516728,288730,1227998
1769774516305,22835200,384.340000,1668,0,361,767,4269 ,,105815.488,115711.391,1525064,290284,1234780
1769774517347,22876160,386.440000,1678,0,341,769,17934 ,,105636.887,113463.333,1533277,291826,1241451
1769774518388,22876160,388.520000,1678,0,352,751,6442 ,,106500.769,113910.228,1541607,293371,1248236
1769774519429,22835200,390.610000,1678,0,331,743,4739 ,,105602.852,113796.226,1549974,294914,1255060
1769774520469,22835200,392.700000,1678,0,352,763,4629 ,,105770.401,115445.121,1558190,296462,1261728
1769774521514,22835200,394.780000,1678,0,341,1297,546364 ,,105735.546,113869.639,1566431,298010,1268421
1769774522556,22835200,396.870000,1678,0,351,1130,376145 ,,106083.845,113939.847,1574720,299573,1275147
1769774523599,22835200,398.960000,1678,0,352,786,5260 ,,105595.106,115624.109,1582914,301116,1281798
1769774524641,22876160,401.050000,1688,0,361,740,3718 ,,1248851.548,131892.844,1591191,302677,1288514
1769774525684,22876160,403.130000,1688,0,322,821,33743 ,,105854.531,113806.666,1599527,304218,1295309
1769774526726,22835200,405.220000,1688,0,311,777,3778 ,,105782.847,113721.501,1607914,305772,1302142
1769774527769,22835200,407.310000,1688,0,332,818,34235 ,,106138.456,115395.123,1616133,307323,1308810
1769774528810,22835200,409.410000,1688,0,351,769,5170 ,,105912.303,113830.028,1624455,308866,1315589
1769774529856,22835200,411.490000,1688,0,341,6680,1779453 ,,104928.454,112855.839,1632711,310407,1322304
1769774530903,22835200,413.580000,1688,0,361,8362,2016406 ,,104702.839,114533.598,1640827,311955,1328872
1769774531946,22859776,415.660000,1694,0,361,2303,1352954 ,,105453.854,113116.809,1649048,313502,1335546
1769774532988,22859776,417.730000,1694,0,351,3599,1194788 ,,105566.912,113982.083,1657339,315048,1342291
1769774534030,22835200,419.820000,1694,0,351,755,5430 ,,105893.759,113671.885,1665536,316582,1348954
1769774535072,22835200,421.920000,1694,0,361,1547,775773 ,,105406.118,115202.275,1673756,318146,1355610
1769774536114,22835200,424.000000,1694,0,341,766,6343 ,,105854.091,113935.421,1682032,319692,1362340
1769774537158,22835200,426.080000,1694,0,342,854,49143 ,,105407.461,113579.547,1690235,321255,1368980
1769774538199,22835200,428.170000,1694,0,351,767,5661 ,,105802.028,115531.237,1698522,322812,1375710
1769774539241,22876160,430.260000,1704,0,341,782,5410 ,,105641.669,113504.455,1706701,324359,1382342
1769774540285,22876160,432.340000,1704,0,351,25862,2714413 ,,103276.076,111570.174,1714868,325884,1388984
1769774541327,22835200,434.400000,1704,0,371,820,6513 ,,106511.603,116972.187,1723145,327427,1395718
1769774548573,0,0.000000,0,0,0,0,0 ,,0.000,0.000,3,2,1
1769774549573,13783040,0.000000,596,0,11311,21664,3004115 ,,0.000,0.000,2176,2030,146
1769774550574,19845120,1.670000,1014,0,441,6602,1098427 ,,568446.535,421896.380,7372,3733,3639
1769774551574,21483520,3.530000,1214,0,402,1734,886130 ,,105466.205,114397.311,15237,5210,10027
1769774552575,21925888,5.540000,1322,0,432,952,5561 ,,105818.643,114871.736,23322,6713,16609
1769774553575,22302720,7.550000,1414,0,401,1205,249348 ,,105779.635,113591.325,31305,8195,23110
1769774554576,22323200,9.560000,1419,0,412,2347,1487716 ,,105705.147,113546.781,39313,9692,29621
1769774555576,22347776,11.560000,1425,0,392,936,5791 ,,105659.772,115488.356,47268,11167,36101
1769774556577,22392832,13.570000,1436,0,431,837,4739 ,,105781.135,113800.824,55295,12645,42650
1769774557577,22417408,15.560000,1442,0,421,889,28594 ,,105854.548,114024.114,63178,14134,49044
1769774558578,22437888,17.580000,1447,0,401,988,48371 ,,105840.763,113306.726,71131,15618,55513
1769774559579,22462464,19.580000,1453,0,421,1470,628908 ,,105540.526,115740.971,79032,17092,61940
1769774560579,22503424,21.590000,1463,0,411,846,6032 ,,117166.392,119051.369,87030,18775,68255
1769774561580,22999040,23.580000,1569,0,411,3218,2229425 ,,105497.743,113379.390,94868,20235,74633
1769774563626,0,0.000000,0,0,0,0,0 ,,0.000,0.000,,,
1769774564626,13168640,0.000000,592,0,10931,25380,1712307 ,,0.000,0.000,1852,1847,5
1769774565627,20598784,1.650000,1078,0,392,11071,1744247 ,,661869.947,495449.502,3657,3651,6
1769774566627,21790720,3.510000,1227,0,381,792,5150 ,,105854.771,114262.226,5142,5134,8
1769774567628,22200320,5.550000,1327,0,391,1246,396723 ,,117104.473,122157.732,6631,6619,12
1769774568628,22573056,7.580000,1418,0,411,12394,2825451 ,,104641.015,112522.572,8105,8087,18
1769774569629,22601728,9.610000,1425,0,652,1248,7595 ,,105659.222,113546.834,9589,9568,21
1769774570629,22646784,11.640000,1436,0,391,911,6483 ,,105646.289,115666.815,11068,11046,22
1769774571630,22671360,13.670000,1442,0,361,3369,2264431 ,,105314.662,113038.163,12554,12530,24
1769776906643,0,0.000000,0,0,0,0,0 ,,0.000,0.000,2,1,1
1769776907643,13561856,0.000000,586,0,11522,16094,579185 ,,0.000,0.000,2088,1991,97
1769776908644,20201472,1.650000,1014,0,372,8223,1459153 ,,620979.533,465337.113,7691,3871,3820
1769776909645,21508096,3.520000,1161,0,361,2295,1012407 ,,122608.653,114946.799,15853,5347,10506
1769776910645,22597632,5.520000,1321,0,372,818,5892 ,,120107.512,114607.602,24059,6829,17230
1769776911646,22974464,7.520000,1413,0,352,819,6473 ,,120541.174,114627.403,32320,8316,24004
1769776912646,22994944,9.530000,1418,0,352,819,5441 ,,121047.472,114163.141,40526,9802,30724
1769776913647,23019520,11.530000,1424,0,371,4003,1353104 ,,469155.919,121193.398,48743,11276,37467
1769776914647,23064576,13.540000,1435,0,351,2933,2168692 ,,105631.467,113818.930,56949,12755,44194
1769776915648,23089152,15.530000,1441,0,352,821,5411 ,,162471.802,117502.491,65190,14255,50935
1769776916648,23113728,17.540000,1447,0,362,2142,1354697 ,,121042.189,113730.285,73439,15735,57704
1769776917649,23134208,19.550000,1452,0,352,825,29245 ,,120227.629,116242.861,81645,17214,64431
1769776918649,23183360,21.550000,1464,0,351,3576,2163882 ,,120101.501,113782.052,89702,18683,71019
1769776919650,23203840,23.540000,1469,0,371,843,5882 ,,120454.896,114151.356,97941,20161,77780
1769776920651,23232512,25.560000,1476,0,372,840,3908 ,,120102.238,115256.174,106238,21636,84602
1769776921651,23257088,27.560000,1482,0,351,21302,3114483 ,,118000.538,112219.187,114214,23083,91131
1769776922652,23379968,29.550000,1490,0,361,1864,1058884 ,,120188.196,114384.326,122474,24563,97911
1769776923652,23400448,31.550000,1495,0,351,2194,908813 ,,471008.867,119523.496,130656,26063,104593
1769776924653,23425024,33.550000,1501,0,351,4497,2983688 ,,105231.971,115036.751,138924,27535,111389
1769776925653,23478272,35.560000,1514,0,332,14649,2365069 ,,119334.482,112916.006,147001,28995,118006
1769776926654,23498752,37.550000,1519,0,352,872,92173 ,,120424.682,114418.790,155251,30479,124772
1769776927654,23523328,39.560000,1525,0,351,3418,1808567 ,,120812.786,113312.711,163368,31947,131421
1769776928655,23543808,41.570000,1530,0,361,4364,2253631 ,,119733.683,115775.041,171626,33429,138197
1769776929656,23568384,43.570000,1536,0,352,1152,370875 ,,120455.450,114089.914,179884,34910,144974
1769776930656,23580672,45.580000,1539,0,361,3881,1949040 ,,119864.087,113884.125,188118,36398,151720
1769776931697,23580672,47.590000,1539,0,381,821,5361 ,,119713.973,115365.472,196732,37925,158807
1769776932739,23597056,49.680000,1543,0,361,774,6132 ,,119514.389,114662.458,205263,39456,165807
1769776933785,23597056,51.760000,1543,0,362,809,4018 ,,454867.917,119280.509,213844,41013,172831
1769776934826,23597056,53.860000,1543,0,341,796,5732 ,,105601.642,113386.070,222415,42540,179875
1769776935868,23597056,55.960000,1543,0,351,793,5381 ,,120735.384,116623.659,230963,44079,186884
1769776936912,23597056,58.050000,1543,0,351,780,4570 ,,119761.097,114221.687,239498,45618,193880
1769776937953,23601152,60.140000,1544,0,362,801,5230 ,,119789.619,114017.563,248107,47157,200950
1769776938995,23601152,62.230000,1544,0,362,863,70172 ,,119438.277,115372.003,256690,48688,208002
1769776940038,23613440,64.320000,1547,0,361,1950,761466 ,,127309.596,119282.687,265253,50236,215017
1769776941079,23613440,66.400000,1547,0,341,802,4219 ,,120553.207,114393.883,273746,51775,221971
1769776942121,23613440,68.490000,1547,0,341,815,5501 ,,120639.916,113793.886,282352,53327,229025
1769776943162,23613440,70.590000,1547,0,371,819,4479 ,,119753.986,115875.403,290972,54874,236098
1769776944205,23613440,72.680000,1547,0,362,1097,248826 ,,747634.423,132161.489,299500,56422,243078
1769776945248,23613440,74.760000,1547,0,361,1163,353743 ,,119636.741,114028.873,308058,57977,250081
1769776946291,23613440,76.860000,1547,0,361,2322,1540425 ,,248498.847,118326.483,316691,59513,257178
1769776947332,23621632,78.950000,1549,0,352,2961,2215339 ,,119473.623,114201.641,325175,61040,264135
1769776948375,23621632,81.030000,1549,0,351,817,6252 ,,119759.093,114300.369,333856,62592,271264
1769776949417,23621632,83.130000,1549,0,371,1004,197450 ,,119837.612,114352.023,342494,64133,278361
1769776950459,23621632,85.220000,1549,0,351,840,15530 ,,119701.875,116325.843,351127,65691,285436
1769776951501,23621632,87.310000,1549,0,342,983,146304 ,,119744.589,114150.286,359741,67236,292505
1769776952545,23621632,89.390000,1549,0,352,2922,1604876 ,,119470.593,113748.150,368366,68787,299579
1769776953590,23621632,91.500000,1549,0,371,842,5170 ,,454819.558,121021.983,376999,70338,306661
1769776954650,23629824,93.590000,1551,0,371,850,16211 ,,119389.085,114096.949,385728,71904,313824
1769776955697,23629824,95.730000,1551,0,341,821,10029 ,,120601.841,114224.533,394350,73454,320896
1769776956739,23629824,97.840000,1551,0,362,1467,671398 ,,120480.945,114269.835,402967,74993,327974
1769776957781,23629824,99.920000,1551,0,341,3865,2601933 ,,119366.799,115261.617,411416,76523,334893
1769776958823,23629824,102.010000,1551,0,352,1980,1196141 ,,119534.821,114066.422,419970,78064,341906
1769776959866,23629824,104.090000,1551,0,371,2796,2031424 ,,119577.813,113826.372,428577,79603,348974
1769776960907,23629824,106.190000,1551,0,372,845,35417 ,,119611.638,116104.670,437223,81162,356061
1769776961947,23633920,108.270000,1552,0,351,820,9448 ,,105705.303,113428.775,445809,82706,363103
1769776962988,23633920,110.350000,1552,0,361,1891,911618 ,,123015.468,118095.618,454338,84245,370093
1769776964034,23629824,112.440000,1552,0,352,1612,567083 ,,454013.054,119215.464,462994,85785,377209
1769776965075,23629824,114.540000,1552,0,341,1070,268063 ,,120210.953,115579.627,471701,87329,384372
1769776966132,23629824,116.620000,1552,0,371,870,5411 ,,119798.195,114188.317,480439,88916,391523
1769776967190,23629824,118.750000,1552,0,381,876,9739 ,,119586.573,113979.430,489274,90484,398790
1769776968247,23629824,120.890000,1552,0,361,893,13657 ,,120403.657,115914.321,498037,92060,405977
1769776969304,23646208,123.020000,1556,0,372,1038,154480 ,,119401.479,113898.850,506720,93624,413096
1769778204874,0,0.000000,0,0,0,0,0 ,,0.000,0.000,,,
1769778205875,13799424,0.000000,587,0,9669,31607,2728931 ,,0.000,0.000,1787,1784,3
1769778206875,20824064,1.660000,1068,0,371,12405,2236198 ,,1267865.253,496504.289,3506,3498,8
1769778207876,21954560,3.520000,1205,0,352,1146,270417 ,,611169.989,118320.594,4987,4977,10
1769778208876,22413312,5.570000,1317,0,362,3968,1873359 ,,510055.999,116773.462,6469,6455,14
1769778209877,22786048,7.590000,1408,0,371,1452,538359 ,,412308.069,116837.277,7956,7937,19
1769778210878,22810624,9.610000,1414,0,372,9144,2299596 ,,339642.795,115078.893,9437,9412,25
1769778211878,22831104,11.630000,1419,0,361,1733,904174 ,,422871.126,118501.181,10922,10897,25
1769778212879,22872064,13.670000,1429,0,372,1934,1172938 ,,395754.563,116883.740,12408,12381,27
1769778213879,22892544,15.700000,1434,0,352,4323,1600627 ,,1210590.627,127686.500,13897,13869,28
1769778214880,22917120,17.720000,1440,0,361,789,4659 ,,699048.259,126544.542,15402,15367,35
1769778215880,22941696,19.760000,1446,0,342,1543,738785 ,,670277.685,118228.977,16891,16852,39
1769778216881,22986752,21.790000,1457,0,351,856,77606 ,,437465.019,116372.629,18387,18346,41
1769778217882,23011328,23.820000,1463,0,361,785,5361 ,,258681.638,116663.796,19878,19833,45
1769778218882,23031808,25.850000,1468,0,342,2104,1293823 ,,289083.388,116633.393,21354,21305,49
1769778219883,23056384,27.880000,1474,0,361,769,5371 ,,355505.082,116974.032,22846,22796,50
1769778220883,23076864,29.920000,1479,0,342,779,5271 ,,402570.812,116956.287,24329,24277,52
1769778221884,23101440,31.950000,1485,0,331,1593,819926 ,,452856.976,115622.420,25825,25759,66
1769778222884,23126016,33.980000,1491,0,361,1300,457337 ,,342232.986,118092.088,27324,27255,69
1769778223885,23158784,36.020000,1499,0,351,834,6293 ,,401013.002,116403.560,28811,28738,73
1769778224886,23183360,38.040000,1505,0,361,8400,2515190 ,,798040.315,121049.700,30286,30207,79
1769778225886,23203840,40.070000,1510,0,371,1343,537357 ,,399447.955,116023.538,31782,31699,83
1769778226887,23228416,42.100000,1516,0,371,824,6793 ,,470941.870,118941.714,33277,33190,87
1769778227887,23248896,44.130000,1521,0,361,13435,3215081 ,,362213.108,114790.334,34759,34664,95
1769778228922,23265280,46.140000,1525,0,632,1233,7986 ,,122015.281,115289.086,36284,36187,97
1769778229965,23265280,48.240000,1525,0,351,6535,1955503 ,,720625.739,122628.025,37831,37729,102
1769778231008,23273472,50.350000,1527,0,371,933,27232 ,,295592.885,116788.801,39378,39273,105
1769778232051,23273472,52.470000,1527,0,391,1896,442580 ,,317097.536,116651.041,40928,40820,108
1769778233095,23273472,54.580000,1527,0,362,904,7445 ,,428472.035,116327.670,42474,42363,111
1769778234140,23273472,56.700000,1527,0,372,2360,1171224 ,,561826.173,117956.421,44032,43914,118
1769778235183,23273472,58.820000,1527,0,371,4083,1930054 ,,1050006.871,126992.683,45577,45458,119
1769778236225,23273472,60.920000,1527,0,392,956,7315 ,,720237.555,116617.428,47109,46986,123
1769778237271,23273472,63.040000,1527,0,351,3339,1209706 ,,659836.738,117557.768,48658,48534,124
1769778238315,23281664,65.170000,1529,0,371,2294,546024 ,,346017.891,115969.463,50223,50092,131
1769778239358,23281664,67.270000,1529,0,361,4774,2258550 ,,473307.873,116562.546,51768,51633,135
1769778240400,23277568,69.380000,1529,0,371,886,4720 ,,437409.121,116285.619,53321,53182,139
1769778241443,23277568,71.500000,1529,0,361,902,6323 ,,530289.013,118113.020,54872,54732,140
1769778242486,23285760,73.620000,1531,0,331,1135,236734 ,,569107.708,116747.296,56421,56278,143
1769778243529,23285760,75.740000,1531,0,391,2578,1347524 ,,513575.335,117714.040,57962,57817,145
1769778244571,23285760,77.840000,1531,0,361,3989,2247088 ,,1167718.287,136597.126,59509,59361,148
1769778245614,23302144,79.960000,1535,0,351,16262,3220902 ,,155136.947,113665.368,61028,60876,152
1769778246655,23289856,82.050000,1536,0,381,852,6593 ,,266041.957,116609.689,62582,62426,156
1769778247699,23293952,84.170000,1537,0,372,2933,2089353 ,,364434.648,116156.206,64141,63982,159
1769778248758,23293952,86.290000,1537,0,352,5191,2265443 ,,323207.282,117564.371,65723,65559,164
1769778249801,23293952,88.450000,1537,0,351,4010,1616657 ,,400188.973,115956.940,67273,67100,173
1769778250844,23298048,90.560000,1538,0,361,883,6854 ,,436250.786,116094.778,68841,68662,179
1769778251886,23298048,92.680000,1538,0,371,988,104316 ,,508016.850,118053.772,70373,70191,182
1769778252928,23326720,94.800000,1545,0,371,926,39645 ,,606466.693,116846.874,71934,71748,186
1769778253970,23326720,96.920000,1545,0,352,783,7636 ,,732270.871,120201.491,73489,73299,190
1769778255012,23298048,99.030000,1545,0,371,2226,1403589 ,,1045280.481,121148.903,75048,74855,193
1769778256067,23298048,101.150000,1545,0,371,12989,2364879 ,,585636.729,117843.606,76603,76408,195
1769778257115,23298048,103.290000,1545,0,372,13947,2500172 ,,411181.258,115302.888,78153,77950,203
1769778258158,23298048,105.400000,1545,0,372,1018,7395 ,,440050.584,115792.193,79713,79503,210
1769778259201,23298048,107.520000,1545,0,372,820,5011 ,,448889.157,118166.022,81269,81056,213
1769778260244,23334912,109.640000,1554,0,352,2271,1495381 ,,389605.777,116168.145,82828,82612,216
1769778261287,23334912,111.750000,1554,0,371,2857,2081929 ,,458641.736,116306.090,84386,84168,218
1769778262334,23298048,113.870000,1554,0,361,3285,1414559 ,,591138.393,116024.512,85951,85729,222
